File,Participant,Agent_Type,Rounds,AblationType,Pred_Openness,Pred_Conscientiousness,Pred_Extraversion,Pred_Agreeableness,Pred_Neuroticism,GT_Openness,GT_Conscientiousness,GT_Extraversion,GT_Agreeableness,GT_Neuroticism,O_MAE,O_Error,O_RMSE,C_MAE,C_Error,C_RMSE,E_MAE,E_Error,E_RMSE,A_MAE,A_Error,A_RMSE,N_MAE,N_Error,N_RMSE,Avg_MAE,Avg_RMSE
17_开放性_dialogue.txt,17,开放性,3,dialogue,3.0,4.0,3.0,2.0,3.0,3.4,3.444,3.625,4.222,2.5,0.4,0.4,0.432,0.556,-0.556,0.617,0.625,0.625,0.703,2.222,2.222,3.21,0.5,-0.5,0.55,0.861,1.1
17_开放性_dialogue.txt,17,开放性,5,dialogue,3.0,4.0,3.0,2.0,3.0,3.4,3.444,3.625,4.222,2.5,0.4,0.4,0.432,0.556,-0.556,0.617,0.625,0.625,0.703,2.222,2.222,3.21,0.5,-0.5,0.55,0.861,1.1
17_开放性_dialogue.txt,17,开放性,4,dialogue,3.0,4.0,3.0,2.0,3.0,3.4,3.444,3.625,4.222,2.5,0.4,0.4,0.432,0.556,-0.556,0.617,0.625,0.625,0.703,2.222,2.222,3.21,0.5,-0.5,0.55,0.861,1.1
17_开放性_dialogue.txt,17,开放性,6,dialogue,3.0,4.0,3.0,2.0,3.0,3.4,3.444,3.625,4.222,2.5,0.4,0.4,0.432,0.556,-0.556,0.617,0.625,0.625,0.703,2.222,2.222,3.21,0.5,-0.5,0.55,0.861,1.1
17_开放性_dialogue.txt,17,开放性,2,dialogue,3.0,4.0,3.0,2.0,3.0,3.4,3.444,3.625,4.222,2.5,0.4,0.4,0.432,0.556,-0.556,0.617,0.625,0.625,0.703,2.222,2.222,3.21,0.5,-0.5,0.55,0.861,1.1
17_开放性_dialogue.txt,17,开放性,1,dialogue,3.0,4.0,3.0,2.0,3.0,3.4,3.444,3.625,4.222,2.5,0.4,0.4,0.432,0.556,-0.556,0.617,0.625,0.625,0.703,2.222,2.222,3.21,0.5,-0.5,0.55,0.861,1.1
46_尽责性_dialogue.txt,46,尽责性,2,dialogue,3.0,4.0,3.0,2.0,3.0,3.5,2.667,3.375,3.667,3.5,0.5,0.5,0.55,1.333,-1.333,1.689,0.375,0.375,0.403,1.667,1.667,2.222,0.5,0.5,0.55,0.875,1.019
46_尽责性_dialogue.txt,46,尽责性,3,dialogue,3.0,4.0,3.0,2.0,3.0,3.5,2.667,3.375,3.667,3.5,0.5,0.5,0.55,1.333,-1.333,1.689,0.375,0.375,0.403,1.667,1.667,2.222,0.5,0.5,0.55,0.875,1.019
46_尽责性_dialogue.txt,46,尽责性,6,dialogue,3.0,4.0,3.0,2.0,3.0,3.5,2.667,3.375,3.667,3.5,0.5,0.5,0.55,1.333,-1.333,1.689,0.375,0.375,0.403,1.667,1.667,2.222,0.5,0.5,0.55,0.875,1.019
46_尽责性_dialogue.txt,46,尽责性,4,dialogue,3.0,4.0,3.0,2.0,3.0,3.5,2.667,3.375,3.667,3.5,0.5,0.5,0.55,1.333,-1.333,1.689,0.375,0.375,0.403,1.667,1.667,2.222,0.5,0.5,0.55,0.875,1.019
46_尽责性_dialogue.txt,46,尽责性,1,dialogue,3.0,4.0,3.0,2.0,3.0,3.5,2.667,3.375,3.667,3.5,0.5,0.5,0.55,1.333,-1.333,1.689,0.375,0.375,0.403,1.667,1.667,2.222,0.5,0.5,0.55,0.875,1.019
46_尽责性_dialogue.txt,46,尽责性,5,dialogue,3.0,4.0,3.0,2.0,3.0,3.5,2.667,3.375,3.667,3.5,0.5,0.5,0.55,1.333,-1.333,1.689,0.375,0.375,0.403,1.667,1.667,2.222,0.5,0.5,0.55,0.875,1.019
24_神经质_dialogue.txt,24,神经质,5,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
24_神经质_dialogue.txt,24,神经质,4,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
24_神经质_dialogue.txt,24,神经质,1,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
24_神经质_dialogue.txt,24,神经质,6,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
24_神经质_dialogue.txt,24,神经质,3,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
24_神经质_dialogue.txt,24,神经质,2,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
9_尽责性_dialogue.txt,9,尽责性,2,dialogue,3.0,4.0,3.0,2.0,3.0,3.0,2.444,2.25,3.667,3.25,0.0,0.0,0.0,1.556,-1.556,2.04,0.75,-0.75,0.862,1.667,1.667,2.222,0.25,0.25,0.263,0.844,1.079
9_尽责性_dialogue.txt,9,尽责性,5,dialogue,3.0,4.0,3.0,2.0,3.0,3.0,2.444,2.25,3.667,3.25,0.0,0.0,0.0,1.556,-1.556,2.04,0.75,-0.75,0.862,1.667,1.667,2.222,0.25,0.25,0.263,0.844,1.079
9_尽责性_dialogue.txt,9,尽责性,4,dialogue,3.0,4.0,3.0,2.0,3.0,3.0,2.444,2.25,3.667,3.25,0.0,0.0,0.0,1.556,-1.556,2.04,0.75,-0.75,0.862,1.667,1.667,2.222,0.25,0.25,0.263,0.844,1.079
9_尽责性_dialogue.txt,9,尽责性,6,dialogue,3.0,4.0,3.0,2.0,3.0,3.0,2.444,2.25,3.667,3.25,0.0,0.0,0.0,1.556,-1.556,2.04,0.75,-0.75,0.862,1.667,1.667,2.222,0.25,0.25,0.263,0.844,1.079
9_尽责性_dialogue.txt,9,尽责性,3,dialogue,3.0,4.0,3.0,2.0,3.0,3.0,2.444,2.25,3.667,3.25,0.0,0.0,0.0,1.556,-1.556,2.04,0.75,-0.75,0.862,1.667,1.667,2.222,0.25,0.25,0.263,0.844,1.079
9_尽责性_dialogue.txt,9,尽责性,1,dialogue,3.0,4.0,3.0,2.0,3.0,3.0,2.444,2.25,3.667,3.25,0.0,0.0,0.0,1.556,-1.556,2.04,0.75,-0.75,0.862,1.667,1.667,2.222,0.25,0.25,0.263,0.844,1.079
45_宜人性_dialogue.txt,45,宜人性,1,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,3.333,4.25,4.556,2.75,0.6,0.6,0.672,0.667,-0.667,0.756,1.25,1.25,1.562,2.556,2.556,3.862,0.25,-0.25,0.263,1.064,1.339
45_宜人性_dialogue.txt,45,宜人性,4,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,3.333,4.25,4.556,2.75,0.6,0.6,0.672,0.667,-0.667,0.756,1.25,1.25,1.562,2.556,2.556,3.862,0.25,-0.25,0.263,1.064,1.339
45_宜人性_dialogue.txt,45,宜人性,2,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,3.333,4.25,4.556,2.75,0.6,0.6,0.672,0.667,-0.667,0.756,1.25,1.25,1.562,2.556,2.556,3.862,0.25,-0.25,0.263,1.064,1.339
45_宜人性_dialogue.txt,45,宜人性,3,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,3.333,4.25,4.556,2.75,0.6,0.6,0.672,0.667,-0.667,0.756,1.25,1.25,1.562,2.556,2.556,3.862,0.25,-0.25,0.263,1.064,1.339
45_宜人性_dialogue.txt,45,宜人性,6,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,3.333,4.25,4.556,2.75,0.6,0.6,0.672,0.667,-0.667,0.756,1.25,1.25,1.562,2.556,2.556,3.862,0.25,-0.25,0.263,1.064,1.339
45_宜人性_dialogue.txt,45,宜人性,5,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,3.333,4.25,4.556,2.75,0.6,0.6,0.672,0.667,-0.667,0.756,1.25,1.25,1.562,2.556,2.556,3.862,0.25,-0.25,0.263,1.064,1.339
36_开放性_dialogue.txt,36,开放性,2,dialogue,3.0,4.0,3.0,2.0,3.0,2.1,2.778,2.125,4.111,2.5,0.9,-0.9,1.062,1.222,-1.222,1.521,0.875,-0.875,1.028,2.111,2.111,3.002,0.5,-0.5,0.55,1.122,1.247
36_开放性_dialogue.txt,36,开放性,1,dialogue,3.0,4.0,3.0,2.0,3.0,2.1,2.778,2.125,4.111,2.5,0.9,-0.9,1.062,1.222,-1.222,1.521,0.875,-0.875,1.028,2.111,2.111,3.002,0.5,-0.5,0.55,1.122,1.247
36_开放性_dialogue.txt,36,开放性,5,dialogue,3.0,4.0,3.0,2.0,3.0,2.1,2.778,2.125,4.111,2.5,0.9,-0.9,1.062,1.222,-1.222,1.521,0.875,-0.875,1.028,2.111,2.111,3.002,0.5,-0.5,0.55,1.122,1.247
36_开放性_dialogue.txt,36,开放性,3,dialogue,3.0,4.0,3.0,2.0,3.0,2.1,2.778,2.125,4.111,2.5,0.9,-0.9,1.062,1.222,-1.222,1.521,0.875,-0.875,1.028,2.111,2.111,3.002,0.5,-0.5,0.55,1.122,1.247
36_开放性_dialogue.txt,36,开放性,4,dialogue,3.0,4.0,3.0,2.0,3.0,2.1,2.778,2.125,4.111,2.5,0.9,-0.9,1.062,1.222,-1.222,1.521,0.875,-0.875,1.028,2.111,2.111,3.002,0.5,-0.5,0.55,1.122,1.247
36_开放性_dialogue.txt,36,开放性,6,dialogue,3.0,4.0,3.0,2.0,3.0,2.1,2.778,2.125,4.111,2.5,0.9,-0.9,1.062,1.222,-1.222,1.521,0.875,-0.875,1.028,2.111,2.111,3.002,0.5,-0.5,0.55,1.122,1.247
28_尽责性_dialogue.txt,28,尽责性,3,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.667,2.5,3.889,2.875,0.2,0.2,0.208,1.333,-1.333,1.689,0.5,-0.5,0.55,1.889,1.889,2.602,0.125,-0.125,0.128,0.809,1.063
28_尽责性_dialogue.txt,28,尽责性,1,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.667,2.5,3.889,2.875,0.2,0.2,0.208,1.333,-1.333,1.689,0.5,-0.5,0.55,1.889,1.889,2.602,0.125,-0.125,0.128,0.809,1.063
28_尽责性_dialogue.txt,28,尽责性,2,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.667,2.5,3.889,2.875,0.2,0.2,0.208,1.333,-1.333,1.689,0.5,-0.5,0.55,1.889,1.889,2.602,0.125,-0.125,0.128,0.809,1.063
28_尽责性_dialogue.txt,28,尽责性,5,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.667,2.5,3.889,2.875,0.2,0.2,0.208,1.333,-1.333,1.689,0.5,-0.5,0.55,1.889,1.889,2.602,0.125,-0.125,0.128,0.809,1.063
28_尽责性_dialogue.txt,28,尽责性,4,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.667,2.5,3.889,2.875,0.2,0.2,0.208,1.333,-1.333,1.689,0.5,-0.5,0.55,1.889,1.889,2.602,0.125,-0.125,0.128,0.809,1.063
28_尽责性_dialogue.txt,28,尽责性,6,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.667,2.5,3.889,2.875,0.2,0.2,0.208,1.333,-1.333,1.689,0.5,-0.5,0.55,1.889,1.889,2.602,0.125,-0.125,0.128,0.809,1.063
29_开放性_dialogue.txt,29,开放性,5,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.889,3.0,3.556,3.0,0.2,0.2,0.208,1.111,-1.111,1.358,0.0,0.0,0.0,1.556,1.556,2.04,0.0,0.0,0.0,0.573,0.86
29_开放性_dialogue.txt,29,开放性,4,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.889,3.0,3.556,3.0,0.2,0.2,0.208,1.111,-1.111,1.358,0.0,0.0,0.0,1.556,1.556,2.04,0.0,0.0,0.0,0.573,0.86
29_开放性_dialogue.txt,29,开放性,6,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.889,3.0,3.556,3.0,0.2,0.2,0.208,1.111,-1.111,1.358,0.0,0.0,0.0,1.556,1.556,2.04,0.0,0.0,0.0,0.573,0.86
29_开放性_dialogue.txt,29,开放性,1,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.889,3.0,3.556,3.0,0.2,0.2,0.208,1.111,-1.111,1.358,0.0,0.0,0.0,1.556,1.556,2.04,0.0,0.0,0.0,0.573,0.86
29_开放性_dialogue.txt,29,开放性,2,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.889,3.0,3.556,3.0,0.2,0.2,0.208,1.111,-1.111,1.358,0.0,0.0,0.0,1.556,1.556,2.04,0.0,0.0,0.0,0.573,0.86
29_开放性_dialogue.txt,29,开放性,3,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,2.889,3.0,3.556,3.0,0.2,0.2,0.208,1.111,-1.111,1.358,0.0,0.0,0.0,1.556,1.556,2.04,0.0,0.0,0.0,0.573,0.86
1_宜人性_dialogue.txt,1,宜人性,2,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_宜人性_dialogue.txt,1,宜人性,1,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_宜人性_dialogue.txt,1,宜人性,4,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_宜人性_dialogue.txt,1,宜人性,3,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_宜人性_dialogue.txt,1,宜人性,5,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_宜人性_dialogue.txt,1,宜人性,6,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
2_尽责性_dialogue.txt,2,尽责性,3,dialogue,3.0,4.0,3.0,2.0,3.0,3.3,2.667,2.5,4.111,3.75,0.3,0.3,0.318,1.333,-1.333,1.689,0.5,-0.5,0.55,2.111,2.111,3.002,0.75,0.75,0.862,0.999,1.195
2_尽责性_dialogue.txt,2,尽责性,1,dialogue,3.0,4.0,3.0,2.0,3.0,3.3,2.667,2.5,4.111,3.75,0.3,0.3,0.318,1.333,-1.333,1.689,0.5,-0.5,0.55,2.111,2.111,3.002,0.75,0.75,0.862,0.999,1.195
2_尽责性_dialogue.txt,2,尽责性,4,dialogue,3.0,4.0,3.0,2.0,3.0,3.3,2.667,2.5,4.111,3.75,0.3,0.3,0.318,1.333,-1.333,1.689,0.5,-0.5,0.55,2.111,2.111,3.002,0.75,0.75,0.862,0.999,1.195
2_尽责性_dialogue.txt,2,尽责性,6,dialogue,3.0,4.0,3.0,2.0,3.0,3.3,2.667,2.5,4.111,3.75,0.3,0.3,0.318,1.333,-1.333,1.689,0.5,-0.5,0.55,2.111,2.111,3.002,0.75,0.75,0.862,0.999,1.195
2_尽责性_dialogue.txt,2,尽责性,2,dialogue,3.0,4.0,3.0,2.0,3.0,3.3,2.667,2.5,4.111,3.75,0.3,0.3,0.318,1.333,-1.333,1.689,0.5,-0.5,0.55,2.111,2.111,3.002,0.75,0.75,0.862,0.999,1.195
2_尽责性_dialogue.txt,2,尽责性,5,dialogue,3.0,4.0,3.0,2.0,3.0,3.3,2.667,2.5,4.111,3.75,0.3,0.3,0.318,1.333,-1.333,1.689,0.5,-0.5,0.55,2.111,2.111,3.002,0.75,0.75,0.862,0.999,1.195
16_尽责性_dialogue.txt,16,尽责性,4,dialogue,3.0,4.0,3.0,2.0,3.0,4.3,4.0,4.625,3.333,3.0,1.3,1.3,1.638,0.0,0.0,0.0,1.625,1.625,2.153,1.333,1.333,1.689,0.0,0.0,0.0,0.852,1.105
16_尽责性_dialogue.txt,16,尽责性,3,dialogue,3.0,4.0,3.0,2.0,3.0,4.3,4.0,4.625,3.333,3.0,1.3,1.3,1.638,0.0,0.0,0.0,1.625,1.625,2.153,1.333,1.333,1.689,0.0,0.0,0.0,0.852,1.105
16_尽责性_dialogue.txt,16,尽责性,6,dialogue,3.0,4.0,3.0,2.0,3.0,4.3,4.0,4.625,3.333,3.0,1.3,1.3,1.638,0.0,0.0,0.0,1.625,1.625,2.153,1.333,1.333,1.689,0.0,0.0,0.0,0.852,1.105
16_尽责性_dialogue.txt,16,尽责性,5,dialogue,3.0,4.0,3.0,2.0,3.0,4.3,4.0,4.625,3.333,3.0,1.3,1.3,1.638,0.0,0.0,0.0,1.625,1.625,2.153,1.333,1.333,1.689,0.0,0.0,0.0,0.852,1.105
16_尽责性_dialogue.txt,16,尽责性,2,dialogue,3.0,4.0,3.0,2.0,3.0,4.3,4.0,4.625,3.333,3.0,1.3,1.3,1.638,0.0,0.0,0.0,1.625,1.625,2.153,1.333,1.333,1.689,0.0,0.0,0.0,0.852,1.105
16_尽责性_dialogue.txt,16,尽责性,1,dialogue,3.0,4.0,3.0,2.0,3.0,4.3,4.0,4.625,3.333,3.0,1.3,1.3,1.638,0.0,0.0,0.0,1.625,1.625,2.153,1.333,1.333,1.689,0.0,0.0,0.0,0.852,1.105
41_神经质_dialogue.txt,41,神经质,2,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,3.778,3.625,3.667,2.5,0.2,0.2,0.208,0.222,-0.222,0.232,0.625,0.625,0.703,1.667,1.667,2.222,0.5,-0.5,0.55,0.643,0.838
41_神经质_dialogue.txt,41,神经质,3,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,3.778,3.625,3.667,2.5,0.2,0.2,0.208,0.222,-0.222,0.232,0.625,0.625,0.703,1.667,1.667,2.222,0.5,-0.5,0.55,0.643,0.838
41_神经质_dialogue.txt,41,神经质,1,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,3.778,3.625,3.667,2.5,0.2,0.2,0.208,0.222,-0.222,0.232,0.625,0.625,0.703,1.667,1.667,2.222,0.5,-0.5,0.55,0.643,0.838
41_神经质_dialogue.txt,41,神经质,5,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,3.778,3.625,3.667,2.5,0.2,0.2,0.208,0.222,-0.222,0.232,0.625,0.625,0.703,1.667,1.667,2.222,0.5,-0.5,0.55,0.643,0.838
41_神经质_dialogue.txt,41,神经质,6,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,3.778,3.625,3.667,2.5,0.2,0.2,0.208,0.222,-0.222,0.232,0.625,0.625,0.703,1.667,1.667,2.222,0.5,-0.5,0.55,0.643,0.838
41_神经质_dialogue.txt,41,神经质,4,dialogue,3.0,4.0,3.0,2.0,3.0,3.2,3.778,3.625,3.667,2.5,0.2,0.2,0.208,0.222,-0.222,0.232,0.625,0.625,0.703,1.667,1.667,2.222,0.5,-0.5,0.55,0.643,0.838
3_开放性_dialogue.txt,3,开放性,6,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,2.778,3.5,3.667,2.875,0.6,0.6,0.672,1.222,-1.222,1.521,0.5,0.5,0.55,1.667,1.667,2.222,0.125,-0.125,0.128,0.823,0.99
3_开放性_dialogue.txt,3,开放性,3,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,2.778,3.5,3.667,2.875,0.6,0.6,0.672,1.222,-1.222,1.521,0.5,0.5,0.55,1.667,1.667,2.222,0.125,-0.125,0.128,0.823,0.99
3_开放性_dialogue.txt,3,开放性,2,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,2.778,3.5,3.667,2.875,0.6,0.6,0.672,1.222,-1.222,1.521,0.5,0.5,0.55,1.667,1.667,2.222,0.125,-0.125,0.128,0.823,0.99
3_开放性_dialogue.txt,3,开放性,4,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,2.778,3.5,3.667,2.875,0.6,0.6,0.672,1.222,-1.222,1.521,0.5,0.5,0.55,1.667,1.667,2.222,0.125,-0.125,0.128,0.823,0.99
3_开放性_dialogue.txt,3,开放性,1,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,2.778,3.5,3.667,2.875,0.6,0.6,0.672,1.222,-1.222,1.521,0.5,0.5,0.55,1.667,1.667,2.222,0.125,-0.125,0.128,0.823,0.99
3_开放性_dialogue.txt,3,开放性,5,dialogue,3.0,4.0,3.0,2.0,3.0,3.6,2.778,3.5,3.667,2.875,0.6,0.6,0.672,1.222,-1.222,1.521,0.5,0.5,0.55,1.667,1.667,2.222,0.125,-0.125,0.128,0.823,0.99
24_外向性_dialogue.txt,24,外向性,3,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
24_外向性_dialogue.txt,24,外向性,6,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
24_外向性_dialogue.txt,24,外向性,5,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
24_外向性_dialogue.txt,24,外向性,2,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
24_外向性_dialogue.txt,24,外向性,1,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
24_外向性_dialogue.txt,24,外向性,4,dialogue,3.0,4.0,3.0,2.0,3.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.444,-0.444,0.484,0.25,0.25,0.263,1.889,1.889,2.602,0.25,0.25,0.263,0.807,1.033
22_开放性_dialogue.txt,22,开放性,3,dialogue,3.0,4.0,3.0,2.0,3.0,3.9,3.222,4.125,4.111,2.0,0.9,0.9,1.062,0.778,-0.778,0.899,1.125,1.125,1.378,2.111,2.111,3.002,1.0,-1.0,1.2,1.183,1.276
22_开放性_dialogue.txt,22,开放性,2,dialogue,3.0,4.0,3.0,2.0,3.0,3.9,3.222,4.125,4.111,2.0,0.9,0.9,1.062,0.778,-0.778,0.899,1.125,1.125,1.378,2.111,2.111,3.002,1.0,-1.0,1.2,1.183,1.276
