File,Participant,Agent_Type,Rounds,AblationType,Pred_Openness,Pred_Conscientiousness,Pred_Extraversion,Pred_Agreeableness,Pred_Neuroticism,GT_Openness,GT_Conscientiousness,GT_Extraversion,GT_Agreeableness,GT_Neuroticism,O_MAE,O_Error,O_RMSE,C_MAE,C_Error,C_RMSE,E_MAE,E_Error,E_RMSE,A_MAE,A_Error,A_RMSE,N_MAE,N_Error,N_RMSE,Avg_MAE,Avg_RMSE
38_尽责性_dialogue.txt,38,尽责性,4,dialogue,3.0,4.0,2.0,4.0,2.0,3.3,3.556,2.875,4.333,3.25,0.3,0.3,0.318,0.444,-0.444,0.484,0.875,0.875,1.028,0.333,0.333,0.356,1.25,1.25,1.562,0.641,0.738
38_尽责性_dialogue.txt,38,尽责性,6,dialogue,3.4,3.6,2.9,4.2,2.1,3.3,3.556,2.875,4.333,3.25,0.1,-0.1,0.102,0.044,-0.044,0.045,0.025,-0.025,0.025,0.133,0.133,0.137,1.15,1.15,1.414,0.291,0.52
15_宜人性_dialogue.txt,15,宜人性,1,dialogue,3.2,3.0,2.8,4.4,2.0,3.5,3.444,3.25,3.667,2.5,0.3,0.3,0.318,0.444,0.444,0.484,0.45,0.45,0.491,0.733,-0.733,0.841,0.5,0.5,0.55,0.486,0.506
15_宜人性_dialogue.txt,15,宜人性,4,dialogue,3.8,3.5,3.2,4.2,2.1,3.5,3.444,3.25,3.667,2.5,0.3,-0.3,0.318,0.056,-0.056,0.056,0.05,0.05,0.05,0.533,-0.533,0.59,0.4,0.4,0.432,0.268,0.329
15_宜人性_dialogue.txt,15,宜人性,3,dialogue,3.4,3.5,3.6,4.0,2.0,3.5,3.444,3.25,3.667,2.5,0.1,0.1,0.102,0.056,-0.056,0.056,0.35,-0.35,0.375,0.333,-0.333,0.356,0.5,0.5,0.55,0.268,0.315
15_宜人性_dialogue.txt,15,宜人性,2,dialogue,3.5,3.2,3.4,4.0,2.0,3.5,3.444,3.25,3.667,2.5,0.0,0.0,0.0,0.244,0.244,0.256,0.15,-0.15,0.154,0.333,-0.333,0.356,0.5,0.5,0.55,0.246,0.298
15_宜人性_dialogue.txt,15,宜人性,5,dialogue,3.4,3.6,3.2,4.2,2.1,3.5,3.444,3.25,3.667,2.5,0.1,0.1,0.102,0.156,-0.156,0.16,0.05,0.05,0.05,0.533,-0.533,0.59,0.4,0.4,0.432,0.248,0.31
15_宜人性_dialogue.txt,15,宜人性,6,dialogue,3.0,3.2,3.5,4.2,2.0,3.5,3.444,3.25,3.667,2.5,0.5,0.5,0.55,0.244,0.244,0.256,0.25,-0.25,0.263,0.533,-0.533,0.59,0.5,0.5,0.55,0.406,0.426
24_神经质_dialogue.txt,24,神经质,1,dialogue,3.2,2.3,2.2,2.0,2.0,4.2,3.556,3.25,3.889,3.25,1.0,1.0,1.2,1.256,1.256,1.571,1.05,1.05,1.27,1.889,1.889,2.602,1.25,1.25,1.562,1.289,1.327
24_神经质_dialogue.txt,24,神经质,6,dialogue,3.0,3.0,3.3,3.2,2.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.556,0.556,0.617,0.05,-0.05,0.05,0.689,0.689,0.784,1.25,1.25,1.562,0.749,0.87
24_神经质_dialogue.txt,24,神经质,4,dialogue,3.2,3.4,2.9,4.2,2.3,4.2,3.556,3.25,3.889,3.25,1.0,1.0,1.2,0.156,0.156,0.16,0.35,0.35,0.375,0.311,-0.311,0.33,0.95,0.95,1.131,0.553,0.655
24_神经质_dialogue.txt,24,神经质,2,dialogue,2.0,2.0,2.0,2.0,2.0,4.2,3.556,3.25,3.889,3.25,2.2,2.2,3.168,1.556,1.556,2.04,1.25,1.25,1.562,1.889,1.889,2.602,1.25,1.25,1.562,1.629,1.67
24_神经质_dialogue.txt,24,神经质,3,dialogue,3.4,3.2,2.8,3.3,3.5,4.2,3.556,3.25,3.889,3.25,0.8,0.8,0.928,0.356,0.356,0.381,0.45,0.45,0.491,0.589,0.589,0.658,0.25,-0.25,0.263,0.489,0.525
24_神经质_dialogue.txt,24,神经质,5,dialogue,3.0,3.0,2.8,2.7,2.0,4.2,3.556,3.25,3.889,3.25,1.2,1.2,1.488,0.556,0.556,0.617,0.45,0.45,0.491,1.189,1.189,1.472,1.25,1.25,1.562,0.929,0.993
22_开放性_dialogue.txt,22,开放性,1,dialogue,3.8,3.2,2.8,3.5,2.0,3.9,3.222,4.125,4.111,2.0,0.1,0.1,0.102,0.022,0.022,0.022,1.325,1.325,1.676,0.611,0.611,0.686,0.0,0.0,0.0,0.412,0.654
22_开放性_dialogue.txt,22,开放性,4,dialogue,4.0,3.5,3.8,4.2,2.3,3.9,3.222,4.125,4.111,2.0,0.1,-0.1,0.102,0.278,-0.278,0.293,0.325,0.325,0.346,0.089,-0.089,0.09,0.3,-0.3,0.318,0.218,0.241
22_开放性_dialogue.txt,22,开放性,3,dialogue,3.8,3.2,2.4,4.2,2.0,3.9,3.222,4.125,4.111,2.0,0.1,0.1,0.102,0.022,0.022,0.022,1.725,1.725,2.32,0.089,-0.089,0.09,0.0,0.0,0.0,0.387,0.774
22_开放性_dialogue.txt,22,开放性,2,dialogue,4.0,3.2,3.8,4.2,2.0,3.9,3.222,4.125,4.111,2.0,0.1,-0.1,0.102,0.022,0.022,0.022,0.325,0.325,0.346,0.089,-0.089,0.09,0.0,0.0,0.0,0.107,0.157
22_开放性_dialogue.txt,22,开放性,5,dialogue,3.5,3.4,3.2,4.2,2.3,3.9,3.222,4.125,4.111,2.0,0.4,0.4,0.432,0.178,-0.178,0.184,0.925,0.925,1.096,0.089,-0.089,0.09,0.3,-0.3,0.318,0.378,0.479
22_开放性_dialogue.txt,22,开放性,6,dialogue,3.2,3.0,2.8,4.2,2.0,3.9,3.222,4.125,4.111,2.0,0.7,0.7,0.798,0.222,0.222,0.232,1.325,1.325,1.676,0.089,-0.089,0.09,0.0,0.0,0.0,0.467,0.679
5_外向性_dialogue.txt,5,外向性,3,dialogue,3.7,4.0,4.0,4.2,2.0,2.8,3.778,4.125,4.333,2.375,0.9,-0.9,1.062,0.222,-0.222,0.232,0.125,0.125,0.128,0.133,0.133,0.137,0.375,0.375,0.403,0.351,0.455
5_外向性_dialogue.txt,5,外向性,6,dialogue,3.0,4.0,3.8,4.5,2.0,2.8,3.778,4.125,4.333,2.375,0.2,-0.2,0.208,0.222,-0.222,0.232,0.325,0.325,0.346,0.167,-0.167,0.172,0.375,0.375,0.403,0.258,0.27
5_外向性_dialogue.txt,5,外向性,1,dialogue,3.4,3.6,4.2,4.3,2.0,2.8,3.778,4.125,4.333,2.375,0.6,-0.6,0.672,0.178,0.178,0.184,0.075,-0.075,0.076,0.033,0.033,0.034,0.375,0.375,0.403,0.252,0.328
5_外向性_dialogue.txt,5,外向性,4,dialogue,3.0,4.0,4.0,4.0,2.0,2.8,3.778,4.125,4.333,2.375,0.2,-0.2,0.208,0.222,-0.222,0.232,0.125,0.125,0.128,0.333,0.333,0.356,0.375,0.375,0.403,0.251,0.267
5_外向性_dialogue.txt,5,外向性,2,dialogue,3.2,4.0,4.0,4.2,2.0,2.8,3.778,4.125,4.333,2.375,0.4,-0.4,0.432,0.222,-0.222,0.232,0.125,0.125,0.128,0.133,0.133,0.137,0.375,0.375,0.403,0.251,0.277
5_外向性_dialogue.txt,5,外向性,5,dialogue,2.8,4.0,2.8,4.3,2.0,2.8,3.778,4.125,4.333,2.375,0.0,0.0,0.0,0.222,-0.222,0.232,1.325,1.325,1.676,0.033,0.033,0.034,0.375,0.375,0.403,0.391,0.624
18_开放性_dialogue.txt,18,开放性,6,dialogue,3.8,4.0,2.3,4.5,2.0,2.9,2.444,2.375,3.667,2.5,0.9,-0.9,1.062,1.556,-1.556,2.04,0.075,0.075,0.076,0.833,-0.833,0.972,0.5,0.5,0.55,0.773,0.914
18_开放性_dialogue.txt,18,开放性,5,dialogue,2.8,4.2,2.3,4.5,1.8,2.9,2.444,2.375,3.667,2.5,0.1,0.1,0.102,1.756,-1.756,2.372,0.075,0.075,0.076,0.833,-0.833,0.972,0.7,0.7,0.798,0.693,0.925
18_开放性_dialogue.txt,18,开放性,4,dialogue,4.0,4.2,3.0,4.3,2.0,2.9,2.444,2.375,3.667,2.5,1.1,-1.1,1.342,1.756,-1.756,2.372,0.625,-0.625,0.703,0.633,-0.633,0.714,0.5,0.5,0.55,0.923,1.033
18_开放性_dialogue.txt,18,开放性,3,dialogue,2.3,3.6,2.2,4.2,2.0,2.9,2.444,2.375,3.667,2.5,0.6,0.6,0.672,1.156,-1.156,1.423,0.175,0.175,0.181,0.533,-0.533,0.59,0.5,0.5,0.55,0.593,0.672
18_开放性_dialogue.txt,18,开放性,1,dialogue,4.2,3.8,3.0,4.0,2.0,2.9,2.444,2.375,3.667,2.5,1.3,-1.3,1.638,1.356,-1.356,1.723,0.625,-0.625,0.703,0.333,-0.333,0.356,0.5,0.5,0.55,0.823,0.925
18_开放性_dialogue.txt,18,开放性,2,dialogue,4.0,3.5,2.0,4.2,2.0,2.9,2.444,2.375,3.667,2.5,1.1,-1.1,1.342,1.056,-1.056,1.278,0.375,0.375,0.403,0.533,-0.533,0.59,0.5,0.5,0.55,0.713,0.775
16_尽责性_dialogue.txt,16,尽责性,1,dialogue,3.2,3.0,2.8,3.8,2.0,4.3,4.0,4.625,3.333,3.0,1.1,1.1,1.342,1.0,1.0,1.2,1.825,1.825,2.491,0.467,-0.467,0.51,1.0,1.0,1.2,1.078,1.163
16_尽责性_dialogue.txt,16,尽责性,4,dialogue,3.2,3.4,2.9,4.0,3.5,4.3,4.0,4.625,3.333,3.0,1.1,1.1,1.342,0.6,0.6,0.672,1.725,1.725,2.32,0.667,-0.667,0.756,0.5,-0.5,0.55,0.918,1.024
16_尽责性_dialogue.txt,16,尽责性,2,dialogue,3.2,3.4,2.9,4.2,2.3,4.3,4.0,4.625,3.333,3.0,1.1,1.1,1.342,0.6,0.6,0.672,1.725,1.725,2.32,0.867,-0.867,1.017,0.7,0.7,0.798,0.998,1.076
16_尽责性_dialogue.txt,16,尽责性,3,dialogue,3.2,3.4,2.9,4.2,2.3,4.3,4.0,4.625,3.333,3.0,1.1,1.1,1.342,0.6,0.6,0.672,1.725,1.725,2.32,0.867,-0.867,1.017,0.7,0.7,0.798,0.998,1.076
16_尽责性_dialogue.txt,16,尽责性,5,dialogue,3.2,3.0,3.0,4.0,3.7,4.3,4.0,4.625,3.333,3.0,1.1,1.1,1.342,1.0,1.0,1.2,1.625,1.625,2.153,0.667,-0.667,0.756,0.7,-0.7,0.798,1.018,1.076
16_尽责性_dialogue.txt,16,尽责性,6,dialogue,3.2,3.0,2.9,4.2,3.8,4.3,4.0,4.625,3.333,3.0,1.1,1.1,1.342,1.0,1.0,1.2,1.725,1.725,2.32,0.867,-0.867,1.017,0.8,-0.8,0.928,1.098,1.147
30_宜人性_dialogue.txt,30,宜人性,5,dialogue,2.8,4.0,2.8,4.5,2.0,3.6,3.0,3.0,3.111,3.625,0.8,0.8,0.928,1.0,-1.0,1.2,0.2,0.2,0.208,1.389,-1.389,1.775,1.625,1.625,2.153,1.003,1.118
30_宜人性_dialogue.txt,30,宜人性,1,dialogue,3.8,3.5,3.2,4.0,2.3,3.6,3.0,3.0,3.111,3.625,0.2,-0.2,0.208,0.5,-0.5,0.55,0.2,-0.2,0.208,0.889,-0.889,1.047,1.325,1.325,1.676,0.623,0.758
30_宜人性_dialogue.txt,30,宜人性,4,dialogue,3.8,4.0,2.8,4.5,2.2,3.6,3.0,3.0,3.111,3.625,0.2,-0.2,0.208,1.0,-1.0,1.2,0.2,0.2,0.208,1.389,-1.389,1.775,1.425,1.425,1.831,0.843,1.004
30_宜人性_dialogue.txt,30,宜人性,3,dialogue,3.4,3.3,3.2,4.2,2.1,3.6,3.0,3.0,3.111,3.625,0.2,0.2,0.208,0.3,-0.3,0.318,0.2,-0.2,0.208,1.089,-1.089,1.326,1.525,1.525,1.99,0.663,0.858
30_宜人性_dialogue.txt,30,宜人性,6,dialogue,3.2,3.5,2.8,4.2,2.5,3.6,3.0,3.0,3.111,3.625,0.4,0.4,0.432,0.5,-0.5,0.55,0.2,0.2,0.208,1.089,-1.089,1.326,1.125,1.125,1.378,0.663,0.762
30_宜人性_dialogue.txt,30,宜人性,2,dialogue,3.4,3.5,3.8,4.2,2.0,3.6,3.0,3.0,3.111,3.625,0.2,0.2,0.208,0.5,-0.5,0.55,0.8,-0.8,0.928,1.089,-1.089,1.326,1.625,1.625,2.153,0.843,0.975
47_开放性_dialogue.txt,47,开放性,3,dialogue,3.2,3.7,2.8,4.2,2.3,2.9,2.667,3.125,3.667,3.25,0.3,-0.3,0.318,1.033,-1.033,1.247,0.325,0.325,0.346,0.533,-0.533,0.59,0.95,0.95,1.131,0.628,0.7
47_开放性_dialogue.txt,47,开放性,1,dialogue,3.8,3.2,3.0,4.2,2.3,2.9,2.667,3.125,3.667,3.25,0.9,-0.9,1.062,0.533,-0.533,0.59,0.125,0.125,0.128,0.533,-0.533,0.59,0.95,0.95,1.131,0.608,0.678
47_开放性_dialogue.txt,47,开放性,6,dialogue,3.2,3.4,2.3,4.2,2.0,2.9,2.667,3.125,3.667,3.25,0.3,-0.3,0.318,0.733,-0.733,0.841,0.825,0.825,0.961,0.533,-0.533,0.59,1.25,1.25,1.562,0.728,0.794
47_开放性_dialogue.txt,47,开放性,2,dialogue,3.7,3.4,2.8,4.2,2.3,2.9,2.667,3.125,3.667,3.25,0.8,-0.8,0.928,0.733,-0.733,0.841,0.325,0.325,0.346,0.533,-0.533,0.59,0.95,0.95,1.131,0.668,0.703
47_开放性_dialogue.txt,47,开放性,5,dialogue,3.3,3.8,2.8,4.2,2.3,2.9,2.667,3.125,3.667,3.25,0.4,-0.4,0.432,1.133,-1.133,1.39,0.325,0.325,0.346,0.533,-0.533,0.59,0.95,0.95,1.131,0.668,0.74
47_开放性_dialogue.txt,47,开放性,4,dialogue,3.2,3.5,3.0,4.0,2.0,2.9,2.667,3.125,3.667,3.25,0.3,-0.3,0.318,0.833,-0.833,0.972,0.125,0.125,0.128,0.333,-0.333,0.356,1.25,1.25,1.562,0.568,0.703
3_开放性_dialogue.txt,3,开放性,5,dialogue,3.4,3.8,2.8,4.2,2.1,3.6,2.778,3.5,3.667,2.875,0.2,0.2,0.208,1.022,-1.022,1.231,0.7,0.7,0.798,0.533,-0.533,0.59,0.775,0.775,0.895,0.646,0.701
3_开放性_dialogue.txt,3,开放性,6,dialogue,3.2,3.8,2.9,4.2,2.1,3.6,2.778,3.5,3.667,2.875,0.4,0.4,0.432,1.022,-1.022,1.231,0.6,0.6,0.672,0.533,-0.533,0.59,0.775,0.775,0.895,0.666,0.7
3_开放性_dialogue.txt,3,开放性,1,dialogue,3.2,3.4,2.8,3.7,2.5,3.6,2.778,3.5,3.667,2.875,0.4,0.4,0.432,0.622,-0.622,0.7,0.7,0.7,0.798,0.033,-0.033,0.034,0.375,0.375,0.403,0.426,0.486
3_开放性_dialogue.txt,3,开放性,2,dialogue,3.4,3.6,3.0,4.2,2.3,3.6,2.778,3.5,3.667,2.875,0.2,0.2,0.208,0.822,-0.822,0.957,0.5,0.5,0.55,0.533,-0.533,0.59,0.575,0.575,0.641,0.526,0.562
3_开放性_dialogue.txt,3,开放性,4,dialogue,3.2,3.8,2.4,4.2,2.1,3.6,2.778,3.5,3.667,2.875,0.4,0.4,0.432,1.022,-1.022,1.231,1.1,1.1,1.342,0.533,-0.533,0.59,0.775,0.775,0.895,0.766,0.812
3_开放性_dialogue.txt,3,开放性,3,dialogue,3.4,3.6,3.0,4.2,1.8,3.6,2.778,3.5,3.667,2.875,0.2,0.2,0.208,0.822,-0.822,0.957,0.5,0.5,0.55,0.533,-0.533,0.59,1.075,1.075,1.306,0.626,0.694
29_开放性_dialogue.txt,29,开放性,1,dialogue,3.8,3.4,2.2,3.6,2.0,3.2,2.889,3.0,3.556,3.0,0.6,-0.6,0.672,0.511,-0.511,0.563,0.8,0.8,0.928,0.044,-0.044,0.045,1.0,1.0,1.2,0.591,0.673
29_开放性_dialogue.txt,29,开放性,6,dialogue,2.0,4.0,1.8,4.2,2.0,3.2,2.889,3.0,3.556,3.0,1.2,1.2,1.488,1.111,-1.111,1.358,1.2,1.2,1.488,0.644,-0.644,0.728,1.0,1.0,1.2,1.031,1.052
29_开放性_dialogue.txt,29,开放性,3,dialogue,2.0,3.8,1.8,4.2,2.0,3.2,2.889,3.0,3.556,3.0,1.2,1.2,1.488,0.911,-0.911,1.077,1.2,1.2,1.488,0.644,-0.644,0.728,1.0,1.0,1.2,0.991,1.012
29_开放性_dialogue.txt,29,开放性,5,dialogue,2.0,4.0,2.0,4.0,2.0,3.2,2.889,3.0,3.556,3.0,1.2,1.2,1.488,1.111,-1.111,1.358,1.0,1.0,1.2,0.444,-0.444,0.484,1.0,1.0,1.2,0.951,0.987
29_开放性_dialogue.txt,29,开放性,4,dialogue,2.3,3.2,2.0,3.8,2.3,3.2,2.889,3.0,3.556,3.0,0.9,0.9,1.062,0.311,-0.311,0.33,1.0,1.0,1.2,0.244,-0.244,0.256,0.7,0.7,0.798,0.631,0.701
29_开放性_dialogue.txt,29,开放性,2,dialogue,2.8,3.2,2.0,4.0,2.0,3.2,2.889,3.0,3.556,3.0,0.4,0.4,0.432,0.311,-0.311,0.33,1.0,1.0,1.2,0.444,-0.444,0.484,1.0,1.0,1.2,0.631,0.701
41_神经质_dialogue.txt,41,神经质,1,dialogue,3.0,3.5,2.8,4.2,2.5,3.2,3.778,3.625,3.667,2.5,0.2,0.2,0.208,0.278,0.278,0.293,0.825,0.825,0.961,0.533,-0.533,0.59,0.0,0.0,0.0,0.367,0.465
41_神经质_dialogue.txt,41,神经质,5,dialogue,3.2,3.4,2.8,4.2,2.3,3.2,3.778,3.625,3.667,2.5,0.0,0.0,0.0,0.378,0.378,0.406,0.825,0.825,0.961,0.533,-0.533,0.59,0.2,0.2,0.208,0.387,0.479
