File,Participant,Agent_Type,Rounds,AblationType,Pred_Openness,Pred_Conscientiousness,Pred_Extraversion,Pred_Agreeableness,Pred_Neuroticism,GT_Openness,GT_Conscientiousness,GT_Extraversion,GT_Agreeableness,GT_Neuroticism,O_MAE,O_Error,O_RMSE,C_MAE,C_Error,C_RMSE,E_MAE,E_Error,E_RMSE,A_MAE,A_Error,A_RMSE,N_MAE,N_Error,N_RMSE,Avg_MAE,Avg_RMSE
1_宜人性_dialogue.txt,1,宜人性,4,dialogue,3.0,3.0,3.0,3.7,2.3,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.222,0.222,0.232,0.25,-0.25,0.263,0.256,-0.256,0.269,1.575,1.575,2.071,0.521,0.741
1_宜人性_dialogue.txt,1,宜人性,5,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_宜人性_dialogue.txt,1,宜人性,6,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_宜人性_dialogue.txt,1,宜人性,1,dialogue,2.3,2.0,3.0,2.7,2.2,2.7,3.222,2.75,3.444,3.875,0.4,0.4,0.432,1.222,1.222,1.521,0.25,-0.25,0.263,0.744,0.744,0.855,1.675,1.675,2.236,0.858,1.008
1_尽责性_dialogue.txt,1,尽责性,1,dialogue,1.8,2.3,2.0,3.4,1.5,2.7,3.222,2.75,3.444,3.875,0.9,0.9,1.062,0.922,0.922,1.092,0.75,0.75,0.862,0.044,0.044,0.045,2.375,2.375,3.503,0.998,1.254
1_尽责性_dialogue.txt,1,尽责性,4,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_尽责性_dialogue.txt,1,尽责性,6,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_尽责性_dialogue.txt,1,尽责性,2,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_尽责性_dialogue.txt,1,尽责性,5,dialogue,2.8,2.3,3.0,3.1,2.7,2.7,3.222,2.75,3.444,3.875,0.1,-0.1,0.102,0.922,0.922,1.092,0.25,-0.25,0.263,0.344,0.344,0.368,1.175,1.175,1.451,0.558,0.696
1_尽责性_dialogue.txt,1,尽责性,3,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_外向性_dialogue.txt,1,外向性,1,dialogue,2.8,4.0,3.3,4.0,1.5,2.7,3.222,2.75,3.444,3.875,0.1,-0.1,0.102,0.778,-0.778,0.899,0.55,-0.55,0.61,0.556,-0.556,0.617,2.375,2.375,3.503,0.872,1.172
1_外向性_dialogue.txt,1,外向性,6,dialogue,3.2,2.5,3.0,4.1,1.8,2.7,3.222,2.75,3.444,3.875,0.5,-0.5,0.55,0.722,0.722,0.827,0.25,-0.25,0.263,0.656,-0.656,0.742,2.075,2.075,2.936,0.841,1.055
1_外向性_dialogue.txt,1,外向性,4,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_外向性_dialogue.txt,1,外向性,3,dialogue,3.3,3.0,3.1,3.0,2.2,2.7,3.222,2.75,3.444,3.875,0.6,-0.6,0.672,0.222,0.222,0.232,0.35,-0.35,0.375,0.444,0.444,0.484,1.675,1.675,2.236,0.658,0.841
1_外向性_dialogue.txt,1,外向性,2,dialogue,3.0,4.0,3.0,2.0,3.0,2.7,3.222,2.75,3.444,3.875,0.3,-0.3,0.318,0.778,-0.778,0.899,0.25,-0.25,0.263,1.444,1.444,1.862,0.875,0.875,1.028,0.729,0.85
1_外向性_dialogue.txt,1,外向性,5,dialogue,3.3,3.6,3.5,4.0,1.8,2.7,3.222,2.75,3.444,3.875,0.6,-0.6,0.672,0.378,-0.378,0.406,0.75,-0.75,0.862,0.556,-0.556,0.617,2.075,2.075,2.936,0.872,1.066
